104,49,14,104
234,54,558,181728
132,128,989,297936
224,54,81,25470
55,51,13,104
51,55,555,181728
60,119,948,297936
86,59,35,4264
7,null,null,47332
10,99,196,25470
222,44,48,10840
1,45,17,2712
2,73,15,1606
123,124,1242,329952
3,76,138,40047
19,121,108,22519
2,66,12,143
1,null,null,143
66,83,14,107
130,56,720,244818
26,37,31,8489
10,43,137,46485
16,39,44,14400
41,37,467,183288
3,46,238,84240
167,48,40,9088
2,44,20,2712
2,58,15,1606
32,50,104,36495
33,39,719,289593
7,46,11,143
6,95,24,143
83,56,47,14400
14,68,494,183288
128,55,48,10840
6,49,18,2712
3,50,14,1606
41,125,1221,329952
28,49,12,913
42,68,869,290703
2,70,15,143
2,57,12,143
88,46,121,40777
33,39,111,36495
213,43,469,183288
12,41,236,84240
13,39,45,14400
382,52,13,1042
5,52,133,46274
94,65,81,20134
18,117,178,46274
82,66,42,10890
7,115,164,46274
701,114,1023,325193
27,67,361,114493
10,null,null,32451
74,67,353,122288
25,74,1110,397210
35,44,91,29612
2,50,11,107
386,null,null,0
183,66,18,2578
330,123,41,1452
223,127,41,1556
29,62,943,325193
32,63,364,114493
2484,81,39,10733
379,35,88,29612
342,null,null,32438
60,null,null,0
133,null,null,0
684,49,353,116966
345,64,108,32195
183,76,19,1452
464,62,12,31
39,null,null,0
147,null,null,0
235,130,48,1892
35,132,44,2382
363,68,960,325193
90,70,155,42967
81,null,null,32451
41,49,782,289593
1,null,null,0
3,51,14,107
16,122,343,81786
13,83,152,40777
184,70,100,32195
95,75,19,1452
352,64,16,1556
431,null,null,32196
113,68,16,1892
244,null,null,0
83,132,46,2382
309,null,null,0
76,123,29,47
2,null,null,0
49,50,351,124729
34,65,648,214788
45,48,155,48224
16,64,668,214788
78,48,371,124729
9,52,138,47326
54,98,840,214788
5938,65,3641,1357045
15,115,84,16852
85,37,89,24774
8,46,55,13471
114,42,148,47337
29,64,1219,459772
3,52,40,9337
15,130,33,107
4,51,22,3221
9,59,16,367
13,101,234,70512
3,60,12,31
2,60,12,1114
19,42,46,14400
5,109,85,16852
47,65,1053,355504
330,46,1803,672214
20,46,480,171607
26,47,93,24774
10,43,51,13471
8,47,408,149792
8,56,352,106549
23,47,787,265457
7,50,8,367
6,101,43,3222
19,59,16,107
16,58,21,3222
31,58,34,9337
3,50,13,1114
43,null,null,0
4,42,47,14400
3859,71,3490,1245926
17,117,79,16852
32,40,78,24774
1,49,67,13471
38,37,409,149792
599,48,1642,631614
26,48,382,120956
5,84,152,47337
3,47,78,22630
1,43,52,15239
8,44,31,6930
14,43,297,114096
30,124,229,59292
7,62,18,2507
21,61,800,289593
14,68,10,107
7,61,25,3222
3,60,12,231
68,56,10,367
51,132,56,8085
5,null,null,0
2,57,9,31
3,56,11,1114
37,47,47,14400
590,132,21078,8723749
13,79,383,106905
15,78,301,93376
15,55,758,246461
13,114,189,47326
958,121,21028,8723749
395,61,290,93376
15,47,143,47326
1020,142,20587,8723749
441,56,268,93376
123,111,177,47326
38,128,841,275847
2,64,47,11101
40,52,9,187
33,43,52,14594
1735,83,512,177357
2,72,40,11101
16,102,117,187
30,96,56,14594
14,71,132,31289
43,113,1440,439135
8,61,47,11101
7,104,119,187
907,99,42,4219
56,77,59,14594
170,126,1089,372057
161,121,1048,372057
16,66,1073,372057
973,45,39,11298
16,51,645,236351
455,36,7,76
13,51,651,236351
87,40,7,76
12,53,642,236351
196,55,26,3634
99,58,26,4746
10,53,29,4746
12,68,34,4754
318,117,614,175657
31,44,95,0
86,48,8,88
154,58,491,175657
22,52,93,0
84,72,38,88
18,48,516,175657
127,154,77,9632
26,70,39,6171
46,66,15,88
3897,66,38,8057
8,52,124,38407
4,55,15,41
1,null,null,41
78,105,118,163
129,null,null,9602
99,53,484,186234
169,172,1529,534099
7,59,145,38407
2,68,11,41
3,54,36,9602
1,null,null,41
69,null,null,9602
9,65,501,186234
20,59,34,8057
9,73,122,38407
3,50,8,41
5,100,57,9602
3,null,null,41
235,null,null,9602
477,51,10,163
16,56,486,186234
1133,49,15,1119
4,63,67,17246
8,110,31,136
3,64,23,6422
8,46,11,91
2,51,58,15665
2,45,10,91
30,108,210,17439
862,114,59,9211
13,65,11,136
5,60,11,969
2,45,8,91
3,56,170,48585
2,55,55,15665
6,120,135,0
4,60,181,17439
955,113,1254,434964
44,80,71,17246
35,62,41,11710
6,62,13,969
13,48,19,91
5,61,74,15665
14,49,12,91
3,51,97,0
76,102,230,17439
2805,69,2959,1128851
18,64,362,120093
2931,69,2954,1128851
9,58,371,120093
102,64,3085,1128851
173,59,359,120093
242,45,20,3733
32,51,24,4779
7,61,276,96517
55,83,1175,402338
1,70,39,4878
675,49,109,26326
30,68,19,2674
65,70,1113,402338
6,122,180,4878
65,81,109,26326
8,69,18,2674
12,1877,516,96517
219,64,1132,402338
17,68,105,26326
34,66,31,6852
12,75,67,12528
95,111,3125,1169373
15,118,925,215545
20,72,185,59348
121,54,769,290056
3,59,21,82
76,51,10,246
92,36,2598,1027263
19,41,14,1534
66,54,63,17573
92,55,328,114615
37,56,28,1591
53,38,482,189511
31,40,31,8489
112,null,null,17576
24,null,null,14400
61,115,3119,1169373
26,118,917,215545
22,71,186,59348
8,67,382,123520
110,55,774,290056
140,41,8,246
50,38,194,75036
120,46,10,107
90,null,null,107
123,54,40,10155
420,null,null,17576
16,null,null,14400
12,null,null,14400
76,72,163,31765
83,117,3198,1169373
25,115,910,215545
24,67,180,59348
41,61,805,290056
61,45,9,246
3231,37,327,111058
50,36,8,499
245,40,467,178651
124,51,784,339986
34,39,45,14400
29,null,null,107
552,56,127,40777
36,null,null,17576
14,null,null,14400
26,null,null,14400
1029,60,1793,630846
697,null,null,704279
98,79,541,140500
8,98,131,47326
7,57,167,50877
95,39,12,1671
45,37,2225,888462
16,48,81,25530
152,67,1845,630846
30,54,427,143140
32,50,772,290056
20,67,132,47326
198,42,22,4760
119,40,248,99079
23,37,12,1671
84,37,2236,888462
7,37,75,25530
225,68,2839,1070668
55,48,169,59348
10,48,132,47326
94,49,395,145926
36,40,252,99079
26,50,14,1671
64,49,2295,888462
68,45,79,25530
18,73,18,850
25,null,null,339995
68,51,785,246861
5,null,null,18681
27,66,141,47326
390,120,721,222048
360,69,11,102
2,66,13,54
17,null,null,18681
132,97,70,15721
14,74,323,101094
44,null,null,339995
8,null,null,18681
468,null,null,47332
21,null,null,18681
31,null,null,339995
38,null,null,339995
21,93,69,15721
2,null,null,14439
13,84,22,850
10,null,null,18681
16,64,148,47326
392,50,660,222048
5,60,50,14439
39,null,null,339995
15,53,12,54
13,null,null,18681
19,null,null,14439
11,94,72,15721
4,56,16,2162
219,45,10,810
5,66,396,126916
5,61,183,62262
27,75,13,810
8,65,366,126916
29,63,177,62262
741,59,141,44979
11,51,13,810
11,64,372,126916
5,69,179,62262
7,1892,318,46274
468,124,346,97161
6,114,183,46274
505,129,331,97161
4,70,144,46274
548,53,622,222329
22,63,18,3205
4,48,157,54990
9,133,150,71
16,75,343,114270
11,62,16,939
9,41,477,185675
431,49,163,54964
39,67,18,3205
250,127,867,206431
9,83,15,71
27,78,14,939
53,97,51,4147
472,51,41,7308
12,62,20,3205
47,50,628,206431
2,61,8,71
24,58,11,939
84,49,466,185675
41,109,1904,626461
7,100,304,56734
31,56,92,29818
210,52,2702,1008807
353,63,2282,725657
101,65,809,290056
98,45,751,248223
6,48,312,105121
8,53,155,56734
4,55,15,57
203,44,2639,1008807
338,93,2225,725657
28,65,1708,626461
16,45,145,49599
34,124,356,105121
8,50,153,56734
9,97,132,57
943,85,328,93029
904,53,447,137747
3106,108,522,137747
2,56,9,118
8,55,8,164
2,69,49,12625
10,55,16,1760
5,null,null,1760
14,49,14,1989
2,49,108,32195
48,null,null,1760
36,null,null,32196
205,46,113,0
13,null,null,75039
104,null,null,0
223,66,82,26483
1,null,null,14400
12,null,null,17576
7,60,14,475
31,51,270,100332
16,101,28,47
19,54,318,118462
103,68,43,10288
6,125,37,118
98,66,173,59348
3,50,9,164
2,63,46,12608
2,63,14,107
30,48,222,75036
31,null,null,1760
99,50,98,28857
43,null,null,75039
68,54,60,14400
135,45,89,26483
30,null,null,14400
51,null,null,0
26,null,null,14400
21,null,null,0
2349,72,137,35751
10,49,9,118
5,117,32,165
10,63,160,59348
14,67,852,290056
2,52,48,13233
10,48,8,107
5,null,null,1760
783,null,null,32196
6,null,null,75039
50,55,96,28857
46,41,147,45068
82,null,null,41610
206,null,null,14400
26,108,31,475
27,62,60,17573
18,54,269,100332
21,null,null,14400
18,88,329,118462
2,55,12,47
12,57,22,3295
7,50,52,10767
13,71,771,272541
10,49,22,4526
13,40,872,335597
10,94,127,483
5,67,26,3295
30,113,864,272541
151,39,859,335597
9,92,128,483
25,71,59,3295
11,43,761,272541
7,53,23,4526
7,53,196,74572
13,41,876,335597
9,96,128,483
8,41,143,40767
21,64,12,460
18,61,11,1069
215,61,20,3646
8,null,null,107
117,37,87,0
80,43,85,30198
43,99,32,78
45,null,null,107
562,51,72,18305
123,73,61,15324
25,48,15,71
6,44,11,810
31,39,18,3060
69,37,19,3102
141,49,144,41610
56,132,42,29
186,62,88,30198
33,null,null,107
254,null,null,107
40,null,null,107
27,54,556,206431
247,null,null,107
101,99,155,45978
133,59,113,39258
74,null,null,14400
107,null,null,107
36,null,null,14400
478,71,62,18305
27,63,136,40767
14,50,24,3646
37,56,11,460
1540,45,14,107
16,40,20,3970
108,null,null,107
3862,66,13,29
105,null,null,14400
9,39,9,78
694,60,25,4048
34,75,729,244116
101,41,133,49599
2,44,22,4593
9,96,117,487
309,63,16,1866
33,47,755,244116
204,44,39,12096
30,41,138,49599
2,44,23,4593
1,37,8,487
890,74,1760,735298
10,53,714,244116
61,47,41,12096
2,38,141,49599
2,44,22,4593
1,38,9,487
1384,46,70,17941
65,42,125,47326
1020,48,345,105589
100,45,127,47326
25,47,128,47326
13,52,109,0
7,91,155,47326
120,50,102,0
4,45,144,47326
97,64,100,0
11,121,186,47326
356,63,1688,600080
101,45,309,110753
5,51,145,47326
1,50,12,90
246,65,26,4855
34,51,322,110753
11,67,244,80617
9,70,23,90
7527,86,331,98750
26,55,346,110753
321,121,289,80617
28,65,14,90
408,48,1502,527096
515,68,863,339986
11,77,85,23708
15,47,795,290056
2,42,100,0
301,59,1488,527096
546,65,879,339986
9,50,79,23708
20,108,859,290056
8,61,112,0
1738,59,1180,423720
630,54,739,246222
10,59,91,23708
220,71,40,4156
9,126,154,0
6,72,141,49989
2,83,14,253
173,77,23,3524
14,70,88,23447
8,117,412,70241
121,108,117,24503
14,73,171,45385
3,80,21,3524
9,122,33,67
7,68,77,23447
14,50,211,70241
198,77,88,24503
144,78,1622,600105
8,54,13,253
8,127,39,67
26,75,80,23447
8,62,215,70241
28,131,121,24503
49,63,49,12809
138,72,50,9163
450,38,421,153019
9,41,126,48767
9,40,188,83818
7,117,96,22630
80,62,26,5109
2199,57,17,968
588,58,43,9163
261,47,196,83818
13,47,72,22630
8,50,473,174237
30,69,45,9163
21,45,264,96277
117,36,123,48767
5,40,192,83818
7,52,76,22630
148,34,458,174237
367,54,30,6802
67,47,768,261820
27,63,25,4318
240,null,null,75039
39,null,null,17576
105,null,null,14400
331,55,307,103280
599,119,332,89171
62,62,140,37082
13,null,null,114719
43,40,28,5319
8,106,180,17573
3,null,null,14400
319,58,18,1155
18,48,766,261820
271,null,null,107
207,null,null,290066
16,null,null,107
181,null,null,8493
11,null,null,75039
119,null,null,17576
13,null,null,14400
35,null,null,14400
155,78,255,69541
137,91,2112,810372
16,40,14,57
16,36,8,107
2,35,73,17573
2,44,41,14400
248,92,260,69541
28,37,108,39025
17,57,94,32386
718,33,12,1680
6,102,81,17573
15,53,46,14400
135,70,80,19622
223,90,2092,810372
61,48,503,191159
53,41,92,32386
21,64,13,1716
2,42,72,17573
3,38,43,14400
44,53,28,5185
8,67,49,12052
79,64,9,91
8,50,67,18458
86,45,25,4859
2,51,33,7831
7,75,10,313
14,46,20,2890
108,60,25,3711
3,47,11,652
29,60,450,143888
14,124,39,1023
